
"Day 3 · Day 3 · Week 22 · Hyrox Training · Deload","2024-10-31 4:47 pm","1:05 hr"
"5. Pullovers · Cable · 10 reps · Superset 2"
#,KG,REPS
1,28.75,16
2,32.5,10
3,28.75,12
"6. Hammer Curls · Cable · 10 reps"
#,KG,REPS
1,25,13
2,25,10
3,21.25,13

"Push · Day 1 · Week 2 · PPL 1 · Deload","2024-03-26 3:59 pm","57 min"
"1. Bench Press · Barbell · 6 reps · 1 dropset"
#,KG,REPS
1,80,8
2,85,5
3,80,7
"2. Incline Bench Press · Dumbbells · 8 reps"
#,KG,REPS
1,25,10
2,25,8
3,25,8
4,25,6
"3. Dips · Bodyweight · 10 reps"
#,KG,REPS
1,+15,12
2,+15,11
3,+15,8
4,+0,18
"4. Single Arm Tricep Pulldowns · Cable · 10 reps · Superset 1"
#,KG,REPS
1,12.5,6
2,10,8
3,7.5,8
"5. Kneeling Tricep Pull Throughs · Cable · 10 reps · Superset 2"
#,KG,REPS
1,12.5,2
2,10,2
3,7.5,5

"Legs · Day 3 · Week 1 · PPL 1 · Deload","2024-03-23 2:57 pm","56 min"
"1. Squats · Barbell · 10 reps"
#,KG,REPS
1,100,10
2,100,10
3,100,10
"2. Standing Calf Raises · Machine · 10 reps"
#,KG,REPS
1,75,12
2,75,12
3,75,11
"3. Lying Leg Curls · Machine · 8 reps"
#,KG,REPS
1,60,6
2,60,7
3,60,7
"4. Leg Extensions · Machine · 10 reps"
#,KG,REPS
1,68,10
2,68,12
3,68,14
"5. Decline Crunches · Bodyweight · 10 reps · Superset 1"
#,KG,REPS
1,+15,15
2,+15,15
3,+15,15
"6. Leg Raises · Bodyweight · 10 reps · Superset 2"
#,KG,REPS
1,+0,15
2,+0,15
3,+0,15

"Push · Day 4 · Week 1 · PPL 1 · Deload","2024-03-21 4:27 pm","36 min"
"1. Incline Bench Press · Barbell · 6 reps"
#,KG,REPS
1,70,6
2,65,7
3,65,6
"2. Seated Shoulder Press · Dumbbells · 6 reps"
#,KG,REPS
1,22.5,8
2,22.5,6
3,22.5,5
"3. Bench Press · Dumbbells · 8 reps"
#,KG,REPS
1,30,7
2,27.5,8
3,27.5,8
"4. Triceps Pushdowns · Cable · 12 reps"
#,KG,REPS
1,23.75,12

"Pull · Day 2 · Week 1 · PPL 1 · Deload","2024-03-20 4:32 pm","38 min"
"1. Pull-Ups with Wide Overhand Grip · Bodyweight · 10 reps"
#,KG,REPS
1,+5,9
2,+5,7
3,+5,6
4,+0,7
"2. Bent-Over Rows · Smith machine · 10 reps"
#,KG,REPS
1,49,15
2,49,13
3,49,15
"3. Hammer Curls · Cable · 10 reps"
#,KG,REPS
1,28.75,14
2,25,12
3,25,10
4,21.25,12

"Push · Standalone workout · Deload","2024-03-18 4:23 pm","1:06 hr"
"1. Bench Press · Barbell · 6 reps · 1 dropset"
#,KG,REPS
1,80,8
2,80,7
3,80,5
"2. Incline Bench Press · Dumbbells · 10 reps"
#,KG,REPS
1,25,9
2,25,8
3,25,6
4,25,6
"3. Lateral Raises · Machine · 10 reps"
#,KG,REPS
1,39,14
2,41.5,14
3,41.5,9
4,41.5,10
"4. Dips · Bodyweight · 10 reps"
#,KG,REPS
1,+15,12
2,+15,11
3,+15,8
4,+0,18
"5. Single Arm Tricep Pulldowns · Cable · 10 reps · Superset 1"
#,KG,REPS
1,12.5,8
2,10,8
3,7.5,8
"6. Kneeling Tricep Pull Throughs · Cable · 10 reps · Superset 2"
#,KG,REPS
1,12.5,2
2,10,2
3,7.5,5

"Pull · Standalone workout · Deload","2024-03-15 3:54 pm","1:10 hr"
"1. Pull-Ups with Wide Overhand Grip · Bodyweight · 8 reps"
#,KG,REPS
1,+0,12
2,+0,9
3,+0,7
4,+0,5
"2. Bent-Over Rows · Smith machine · 8 reps"
#,KG,REPS
1,49,12
2,49,14
3,49,10
"3. Preacher Curls · EZ bar · 12 reps"
#,KG,REPS
1,25,15
2,30,10
3,30,6
4,25,8
"4. Pullovers · Cable · 10 reps · Superset 1"
#,KG,REPS
1,28.75,14
2,28.75,12
3,28.75,13
"5. Shrugs · Cable · 10 reps · Superset 2"
#,KG,REPS
1,48.75,12
2,48.75,12
3,48.75,12
"6. Reverse Flys · Cable · 10 reps"
#,KG,REPS
1,6.25,12
2,6.25,9
3,6.25,8
"7. Hammer Curls · Cable · 10 reps"
#,KG,REPS
1,26.25,12
2,23.75,10
3,21.25,9

"Push · Standalone workout · Deload","2024-03-14 4:20 pm","1:06 hr"
"1. Incline Bench Press · Barbell · 6 reps · 1 dropset"
#,KG,REPS
1,70,4
2,65,7
3,65,6
4,60,6
"2. Seated Shoulder Press · Dumbbells · 6 reps"
#,KG,REPS
1,22.5,7
2,22.5,5
3,22.5,5
"3. Bench Press · Dumbbells · 8 reps"
#,KG,REPS
1,30,7
2,27.5,8
3,27.5,5
"4. Triceps Pushdowns with Rope · Cable · 12 reps · Superset 1 · 3 dropsets"
#,KG,REPS
1,21.25,8
2,18.75,11
3,18.75,12
4,18.75,9
"5. Lean Away Lateral Raises · Cable · 10 reps · Superset 2"
#,KG,REPS
1,6.25,10
2,6.25,10
3,5,10
4,3.75,18
"6. Butterfly with Wide Grip · Machine · 12 reps · 2 dropsets"
#,KG,REPS
1,68,8
2,61,8

"Pull · Standalone workout · Deload","2024-03-12 3:35 pm","36 min"
"1. Pull-Ups with Wide Overhand Grip · Bodyweight · 10 reps"
#,KG,REPS
1,+0,12
2,+0,9
3,+0,6
"2. Rows with Close Grip · Cable · 10 reps"
#,KG,REPS
1,70,8
2,70,7
3,70,6
"3. Preacher Curls · EZ bar · 10 reps · 3 dropsets"
#,KG,REPS
1,25,13
2,25,9
3,25,7
"4. Reverse Flys · Cable · 10 reps"
#,KG,REPS
1,6.25,10
2,6.25,8
3,6.25,6

"Push · Standalone workout · Deload","2024-03-11 4:30 pm","1:04 hr"
"1. Bench Press · Barbell · 6 reps · 1 dropset"
#,KG,REPS
1,80,6
2,80,6
3,80,4
"2. Incline Bench Press · Dumbbells · 10 reps"
#,KG,REPS
1,25,7
2,25,8
3,25,6
4,22.5,7
"3. Dips · Bodyweight · 10 reps"
#,KG,REPS
1,+15,14
2,+15,9
3,+15,8
4,+0,14
"4. Lateral Raises · Machine · 10 reps"
#,KG,REPS
1,39,11
2,39,9
3,39,8
"5. Single Arm Tricep Pulldowns · Cable · 10 reps · Superset 1"
#,KG,REPS
1,11.25,8
2,8.75,9
3,8.75,7
"6. Kneeling Tricep Pull Throughs · Cable · 10 reps · Superset 2"
#,KG,REPS
1,11.25,3
2,8.75,3
3,8.75,2

"Legs · Standalone workout · Deload","2024-03-06 4:04 pm","1:03 hr"
"1. Leg Press · Machine · 6 reps"
#,KG,REPS
1,150,10
2,190,10
3,210,7
4,150,8
"2. Seated Calf Raises · Machine · 10 reps"
#,KG,REPS
1,40,10
2,40,8
3,40,8
"3. Lying Leg Curls · Machine · 6 reps"
#,KG,REPS
1,60,8
2,60,8
3,60,6
"4. Leg Extensions · Machine · 10 reps"
#,KG,REPS
1,68,10
2,68,10
3,68,10
"5. Decline Crunches · Bodyweight · 10 reps · Superset 1"
#,KG,REPS
1,+15,15
2,+15,12
3,+15,10
"6. Leg Raises · Bodyweight · 10 reps · Superset 2"
#,KG,REPS
1,+0,15
2,+0,15
3,+0,16

"Pull · Standalone workout · Deload","2024-03-05 4:04 pm","1:04 hr"
"1. Pull-Ups with Wide Overhand Grip · Bodyweight · 10 reps"
#,KG,REPS
1,+0,12
2,+0,8
3,+0,7
"2. Chest-Supported Rows Wide Neutral Grip · Machine · 10 reps"
#,KG,REPS
1,35,10
2,35,8
3,35,8
"3. Preacher Curls · EZ bar · 10 reps"
#,KG,REPS
1,30,10
2,30,6
3,20,12
"4. Face Pulls with Rope · Cable · 6 reps · Superset 1 · 1 dropset"
#,KG,REPS
1,25,12
2,25,12
3,21.25,13
"5. Pullovers · Cable · 10 reps · Superset 2"
#,KG,REPS
1,28.75,12
2,28.75,12
3,25,10
"6. Hammer Curls · Cable · 10 reps · 3 dropsets"
#,KG,REPS
1,25,10
2,25,6
3,21.25,10

"Push · Standalone workout · Deload","2024-03-04 4:41 pm","59 min"
"1. Bench Press · Barbell · 6 reps · 1 dropset"
#,KG,REPS
1,80,6
2,80,5
3,80,4
"2. Incline Bench Press · Dumbbells · 10 reps"
#,KG,REPS
1,25,7
2,25,5
3,22.5,8
4,22.5,5
"3. Dips · Bodyweight · 10 reps"
#,KG,REPS
1,+15,8
2,+15,7
3,+0,11
"4. Lean Away Lateral Raises · Cable · 10 reps · Superset 1"
#,KG,REPS
1,5,10
2,5,8
3,5,7
"5. Single Arm Tricep Pulldowns · Cable · 10 reps · Superset 2"
#,KG,REPS
1,10,8
2,7.5,11
3,7.5,9
"6. Kneeling Tricep Pull Throughs · Cable · 10 reps · Superset 3"
#,KG,REPS
1,10,3
2,7.5,4
3,7.5,4

"Push · Standalone workout · Deload","2024-02-16 4:04 pm","51 min"
"1. Incline Bench Press · Barbell · 6 reps · 1 dropset"
#,KG,REPS
1,70,7
2,70,7
3,70,5
"2. Seated Shoulder Press · Dumbbells · 6 reps"
#,KG,REPS
1,22.5,8
2,22.5,7
3,22.5,6
"3. Bench Press · Dumbbells · 8 reps"
#,KG,REPS
1,30,10
2,30,7
3,30,6
"4. Triceps Pushdowns with Rope · Cable · 12 reps · 3 dropsets"
#,KG,REPS
1,23.75,9
2,21.25,9
3,18.75,10
"5. Seated Flys · Cable · 12 reps · 2 dropsets"
#,KG,REPS
1,13.75,10
2,13.75,7
3,11.25,7

"Legs · Standalone workout · Deload","2024-02-15 4:35 pm","59 min"
"1. Squats · Barbell · 6 reps"
#,KG,REPS
1,110,10
2,110,10
3,110,8
"2. Standing Calf Raises · Machine · 10 reps"
#,KG,REPS
1,75,12
2,75,12
3,75,10
"3. Lying Leg Curls · Machine · 6 reps"
#,KG,REPS
1,60,10
2,60,9
3,60,8
"4. Leg Extensions · Machine · 10 reps"
#,KG,REPS
1,75,12
2,75,14
3,75,12
"5. Decline Crunches · Bodyweight · 10 reps · Superset 1"
#,KG,REPS
1,+15,15
2,+15,12
3,+15,12
"6. Leg Raises · Bodyweight · 10 reps · Superset 2"
#,KG,REPS
1,+0,15
2,+0,15
3,+0,15

"Pull · Standalone workout · Deload","2024-02-14 4:24 pm","3:14 hr"
"1. Pull-Ups with Wide Overhand Grip · Bodyweight · 10 reps"
#,KG,REPS
1,+0,12
2,+0,10
3,+0,7
"2. Bent-Over Rows · Smith machine · 10 reps"
#,KG,REPS
1,49,14
2,49,14
3,49,14
"3. Preacher Curls · EZ bar · 10 reps"
#,KG,REPS
1,30,12
2,30,10
3,30,7
4,20,20
"4. Face Pulls with Rope · Cable · 6 reps · Superset 1 · 1 dropset"
#,KG,REPS
1,23.75,15
2,23.75,15
3,26.25,15
"5. Pullovers · Cable · 10 reps · Superset 2"
#,KG,REPS
1,28.75,16
2,28.75,12
3,28.75,11
"6. Hammer Curls · Cable · 10 reps · 3 dropsets"
#,KG,REPS
1,26.25,13
2,26.25,10
3,23.75,10
4,23.75,10

"Push · Standalone workout · Deload","2024-02-13 4:00 pm","1:06 hr"
"1. Bench Press · Barbell · 6 reps · 1 dropset"
#,KG,REPS
1,90,5
2,85,6
3,85,5
"2. Incline Bench Press · Dumbbells · 10 reps"
#,KG,REPS
1,25,9
2,25,8
3,25,7
4,25,6
"3. Lean Away Lateral Raises · Cable · 10 reps","Lighter set as returning from shoulder injury"
#,KG,REPS
1,6.25,10
2,6.25,10
3,6.25,10
"4. Dips · Bodyweight · 10 reps"
#,KG,REPS
1,+20,15
2,+20,12
3,+20,11
4,+0,17
"5. Single Arm Tricep Pulldowns · Cable · 10 reps · Superset 1"
#,KG,REPS
1,11.25,10
2,8.75,11
3,8.75,9
"6. Kneeling Tricep Pull Throughs · Cable · 10 reps · Superset 2"
#,KG,REPS
1,11.25,4
2,8.75,4
3,8.75,3

"Push · Day 4 · Week 4 · Push-Pull-Legs Hybrid · Deload","2024-02-08 3:53 pm","1 hr"
"1. Incline Bench Press · Barbell · 6 reps · 1 dropset"
#,KG,REPS
1,70,8
2,70,7
3,70,5
"2. Seated Shoulder Press · Dumbbells · 6 reps"
#,KG,REPS
1,25,5
2,22.5,8
3,22.5,6
4,22.5,5
"3. Bench Press · Dumbbells · 8 reps"
#,KG,REPS
1,30,10
2,30,7
3,30,6
"4. Triceps Pushdowns with Rope · Cable · 12 reps · 3 dropsets"
#,KG,REPS
1,23.75,9
2,21.25,10
3,18.75,10
4,18.75,10
"5. Flys · Cable · 12 reps · 2 dropsets"
#,KG,REPS
1,13.75,12
2,13.75,10
3,11.25,10

"Legs · Day 3 · Week 4 · Push-Pull-Legs Hybrid · Deload","2024-02-07 4:37 pm","1:02 hr"
"1. Squats · Barbell · 6 reps"
#,KG,REPS
1,110,10
2,110,10
3,110,8
"2. Seated Calf Raises · Machine · 10 reps"
#,KG,REPS
1,40,12
2,40,10
3,35,12
"3. Lying Leg Curls · Machine · 6 reps"
#,KG,REPS
1,53,12
2,60,9
3,60,7
"4. Hip Adduction · Machine · 10 reps"
#,KG,REPS
1,143,12
2,143,10
3,143,10
"5. Hip Abduction · Machine · 10 reps"
#,KG,REPS
1,117,11
2,117,9
3,110,12
"6. Decline Crunches · Bodyweight · 10 reps · Superset 1"
#,KG,REPS
1,+15,15
2,+15,15
3,+15,12
"7. Leg Raises · Bodyweight · 10 reps · Superset 2"
#,KG,REPS
1,+0,15
2,+0,15
3,+0,15

"Pull · Day 2 · Week 4 · Push-Pull-Legs Hybrid · Deload","2024-02-06 3:57 pm","1:05 hr"
"1. Pull-Ups with Wide Overhand Grip · Bodyweight · 10 reps"
#,KG,REPS
1,+0,14
2,+0,10
3,+0,7
"2. Bent-Over Rows · Smith machine · 10 reps"
#,KG,REPS
1,59,10
2,49,15
3,49,14
4,49,12
"3. Preacher Curls · EZ bar · 10 reps"
#,KG,REPS
1,25,15
2,30,10
3,30,10
4,30,8
"4. Face Pulls with Rope · Cable · 6 reps · Superset 1 · 1 dropset"
#,KG,REPS
1,28.75,16
2,28.75,15
3,26.25,14
"5. Pullovers · Cable · 10 reps · Superset 2"
#,KG,REPS
1,28.75,16
2,28.75,14
3,28.75,12
"6. Hammer Curls · Cable · 10 reps · 3 dropsets"
#,KG,REPS
1,26.25,12
2,26.25,10

"Push · Day 1 · Week 4 · Push-Pull-Legs Hybrid · Deload","2024-02-05 4:57 pm","50 min"
"1. Bench Press · Barbell · 6 reps · 1 dropset"
#,KG,REPS
1,85,8
2,85,7
3,85,5
"2. Incline Bench Press · Barbell · 10 reps"
#,KG,REPS
1,60,8
2,60,7
3,60,8
"3. Lateral Raises · Machine · 10 reps"
#,KG,REPS
1,41.5,14
2,41.5,13
3,41.5,12
4,41.5,10
"4. Single Arm Tricep Pulldowns · Cable · 10 reps · Superset 1"
#,KG,REPS
1,11.25,10
2,8.75,11
3,8.75,9
"5. Kneeling Tricep Pull Throughs · Cable · 10 reps · Superset 2"
#,KG,REPS
1,11.25,4
2,8.75,4
3,8.75,3

"Pull · Day 5 · Week 3 · Push-Pull-Legs Hybrid · Deload","2024-02-03 9:24 am","54 min"
"1. Pull-Ups with Wide Overhand Grip · Bodyweight · 8 reps"
#,KG,REPS
1,+0,14
2,+0,9
3,+0,8
4,+0,6
"2. Rows with Close Grip · Cable · 8 reps"
#,KG,REPS
1,80,8
2,70,11
3,70,10
4,70,9
"3. Hammer Curls · Cable · 10 reps"
#,KG,REPS
1,25,15
2,28.75,12
3,28.75,10
4,28.75,10
"4. Reverse Flys · Cable · 10 reps"
#,KG,REPS
1,6.25,12
2,6.25,12
3,6.25,10
"5. Pullovers · Cable · 10 reps"
#,KG,REPS
1,31.25,14
2,33.75,10
3,33.75,10

"Push · Day 4 · Week 3 · Push-Pull-Legs Hybrid · Deload","2024-02-02 7:56 pm","1:03 hr"
"1. Incline Bench Press · Barbell · 6 reps · 1 dropset"
#,KG,REPS
1,60,10
2,70,7
3,70,5
4,70,5
"2. Seated Shoulder Press · Dumbbells · 6 reps"
#,KG,REPS
1,25,6
2,25,5
3,22.5,6
4,22.5,5
"3. Bench Press · Dumbbells · 8 reps"
#,KG,REPS
1,30,8
2,30,8
3,30,5
"4. Triceps Pushdowns with Rope · Cable · 12 reps · Superset 1 · 3 dropsets"
#,KG,REPS
1,23.75,10
2,21.25,13
3,21.25,12
4,21.25,10
"5. Lean Away Lateral Raises · Cable · 10 reps · Superset 2"
#,KG,REPS
1,7.5,8
2,6.25,12
3,6.25,10
"6. Flys · Cable · 12 reps · 2 dropsets"
#,KG,REPS
1,13.75,12
2,13.75,10
3,11.25,10

"Legs · Day 3 · Week 3 · Push-Pull-Legs Hybrid · Deload","2024-02-01 3:51 pm","1:07 hr"
"1. Leg Press · Machine · 6 reps"
#,KG,REPS
1,150,10
2,230,8
3,230,6
4,150,14
"2. Standing Calf Raises · Machine · 10 reps"
#,KG,REPS
1,75,12
2,75,10
3,75,8
"3. Lying Leg Curls · Machine · 6 reps"
#,KG,REPS
1,53,9
2,53,8
3,53,8
"4. Leg Extensions · Machine · 10 reps"
#,KG,REPS
1,79,12
2,79,14
3,79,14
"5. Decline Crunches · Bodyweight · 10 reps · Superset 1"
#,KG,REPS
1,+15,15
2,+15,12
3,+15,12
"6. Leg Raises · Bodyweight · 10 reps · Superset 2"
#,KG,REPS
1,+0,15
2,+0,15
3,+0,20

"Pull · Day 2 · Week 3 · Push-Pull-Legs Hybrid · Deload","2024-01-30 4:14 pm","1:10 hr"
"1. Pull-Ups with Wide Overhand Grip · Bodyweight · 10 reps"
#,KG,REPS
1,+0,12
2,+0,9
3,+0,7
"2. Rows with Close Grip · Cable · 10 reps"
#,KG,REPS
1,80,8
2,70,12
3,70,11
4,70,10
"3. Preacher Curls · EZ bar · 10 reps"
#,KG,REPS
1,25,15
2,25,12
3,25,11
4,25,10
"4. Face Pulls with Rope · Cable · 6 reps · Superset 1 · 1 dropset"
#,KG,REPS
1,28.75,16
2,28.75,14
3,28.75,14
"5. Pullovers · Cable · 10 reps · Superset 2"
#,KG,REPS
1,28.75,16
2,28.75,16
3,28.75,14
"6. Hammer Curls · Cable · 10 reps · 3 dropsets"
#,KG,REPS
1,26.25,12
2,26.25,10
3,23.75,11
4,23.75,11

"Push · Day 1 · Week 3 · Push-Pull-Legs Hybrid · Deload","2024-01-29 3:46 pm","1:11 hr"
"1. Bench Press · Barbell · 6 reps · 1 dropset"
#,KG,REPS
1,100,2
2,90,4
3,80,8
"2. Incline Bench Press · Smith machine · 10 reps"
#,KG,REPS
1,49,8
2,49,8
3,49,6
"3. Lateral Raises · Machine · 10 reps"
#,KG,REPS
1,41.5,12
2,41.5,10
3,41.5,8
"4. Dips · Bodyweight · 10 reps"
#,KG,REPS
1,+20,15
2,+20,9
3,+20,10
4,+0,20
"5. Low Cable Flys · Cable · 12 reps"
#,KG,REPS
1,11.25,8
2,11.25,8
3,11.25,6
"6. Single Arm Tricep Pulldowns · Cable · 10 reps · Superset 1"
#,KG,REPS
1,11.25,10
2,8.75,11
3,8.75,9
"7. Kneeling Tricep Pull Throughs · Cable · 10 reps · Superset 2"
#,KG,REPS
1,11.25,4
2,8.75,4
3,8.75,3

"Pull · Day 5 · Week 2 · Push-Pull-Legs Hybrid · Deload","2024-01-26 4:07 pm","1:17 hr"
"1. Pull-Ups with Wide Overhand Grip · Bodyweight · 8 reps"
#,KG,REPS
1,+0,13
2,+0,10
3,+0,8
4,+0,6
"2. Rows with Close Grip · Cable · 8 reps"
#,KG,REPS
1,80,8
2,80,6
3,70,10
4,70,9
"3. Preacher Curls · EZ bar · 12 reps"
#,KG,REPS
1,25,14
2,25,11
3,25,10
4,25,11
"4. Reverse Flys · Cable · 10 reps"
#,KG,REPS
1,6.25,14
2,6.25,12
3,6.25,10
"5. Pullovers · Cable · 10 reps · Superset 1"
#,KG,REPS
1,28.75,18
2,31.25,16
3,33.75,11
"6. Shrugs · Cable · 10 reps · Superset 2"
#,KG,REPS
1,48.75,12
2,48.75,12
3,46.25,12
"7. Hammer Curls · Cable · 10 reps"
#,KG,REPS
1,23.75,14
2,26.25,10
3,26.25,9

"Push · Day 4 · Week 2 · Push-Pull-Legs Hybrid · Deload","2024-01-25 3:40 pm","1:08 hr"
"1. Bench Press · Barbell · 8 reps"
#,KG,REPS
1,100,2
2,90,5
3,80,8
"2. Seated Shoulder Press · Dumbbells · 6 reps"
#,KG,REPS
1,25,5
2,22.5,7
3,22.5,6
4,22.5,6
"3. Incline Bench Press · Dumbbells · 6 reps · 1 dropset"
#,KG,REPS
1,27.5,7
2,27.5,7
3,27.5,6
"4. Triceps Pushdowns with Rope · Cable · 12 reps · Superset 1 · 3 dropsets"
#,KG,REPS
1,21.25,12
2,21.25,12
3,17.5,13
4,17.5,14
"5. Lean Away Lateral Raises · Cable · 10 reps · Superset 2"
#,KG,REPS
1,7.5,7
2,5,14
3,5,13
"6. Flys · Cable · 12 reps · 2 dropsets"
#,KG,REPS
1,13.75,14
2,13.75,10
3,11.25,13

"Legs · Day 3 · Week 2 · Push-Pull-Legs Hybrid · Deload","2024-01-24 4:09 pm","1:20 hr"
"1. Squats · Barbell · 6 reps"
#,KG,REPS
1,100,10
2,100,10
3,110,8
4,110,8
"2. Seated Calf Raises · Machine · 10 reps"
#,KG,REPS
1,40,12
2,40,10
3,40,10
"3. Seated Leg Curls · Machine · 6 reps"
#,KG,REPS
1,75,12
2,75,12
3,75,12
"4. Leg Extensions · Machine · 10 reps"
#,KG,REPS
1,68,12
2,68,14
3,75,14
"5. Hip Abduction · Machine · 10 reps"
#,KG,REPS
1,117,14
2,117,13
3,110,10
"6. Hip Adduction · Machine · 10 reps"
#,KG,REPS
1,143,14
2,143,14
3,143,10
"7. Decline Crunches · Bodyweight · 10 reps · Superset 1"
#,KG,REPS
1,+15,15
2,+15,12
3,+15,14
"8. Leg Raises · Bodyweight · 10 reps · Superset 2"
#,KG,REPS
1,+0,15
2,+0,15
3,+0,15

"Pull · Day 2 · Week 2 · Push-Pull-Legs Hybrid · Deload","2024-01-23 4:02 pm","46 min"
"1. Pull-Ups with Wide Overhand Grip · Bodyweight · 10 reps"
#,KG,REPS
1,+0,11
2,+0,9
3,+0,8
"2. Rows with Close Grip · Cable · 10 reps"
#,KG,REPS
1,50,16
2,70,12
3,70,10
4,70,10
"3. Hammer Curls · Cable · 10 reps · 3 dropsets"
#,KG,REPS
1,26.25,12
2,26.25,9
3,23.75,12
4,23.75,11
"4. Face Pulls with Rope · Cable · 6 reps · Superset 1 · 1 dropset"
#,KG,REPS
1,28.75,14
2,28.75,16
3,28.75,12
"5. Pullovers · Cable · 10 reps · Superset 2"
#,KG,REPS
1,28.75,16
2,28.75,14
3,28.75,12

"Push · Day 1 · Week 2 · Push-Pull-Legs Hybrid · Deload","2024-01-22 4:19 pm","1:02 hr"
"1. Chest Press · Machine · 6 reps · 1 dropset"
#,KG,REPS
1,80,9
2,80,7
3,80,5
"2. Incline Bench Press · Smith machine · 10 reps"
#,KG,REPS
1,49,7
2,49,8
3,49,6
"3. Lateral Raises · Machine · 10 reps"
#,KG,REPS
1,41.5,10
2,41.5,10
"4. Dips · Bodyweight · 10 reps"
#,KG,REPS
1,+0,30
2,+15,14
3,+15,12
4,+0,15
"5. Low Cable Flys · Cable · 12 reps"
#,KG,REPS
1,8.75,12
2,11.25,9
3,11.25,8
"6. Single Arm Tricep Pulldowns · Cable · 10 reps · Superset 1"
#,KG,REPS
1,11.25,10
2,8.75,11
3,8.75,10
"7. Kneeling Tricep Pull Throughs · Cable · 10 reps · Superset 2"
#,KG,REPS
1,11.25,2
2,8.75,3
3,8.75,3

"Legs · Day 3 · Week 1 · Push-Pull-Legs Hybrid · Deload","2024-01-21 1:16 pm","1:08 hr"
"1. Leg Press · Machine · 6 reps"
#,KG,REPS
1,150,10
2,180,10
3,200,10
4,200,8
5,150,8
"2. Seated Calf Raises · Machine · 10 reps"
#,KG,REPS
1,40,10
2,40,10
3,40,10
"3. Seated Leg Curls · Machine · 6 reps"
#,KG,REPS
1,75,10
2,75,10
3,75,11
"4. Hip Abduction · Machine · 10 reps · Superset 1"
#,KG,REPS
1,117,13
2,117,10
3,110,10
"5. Hip Adduction · Machine · 10 reps · Superset 2"
#,KG,REPS
1,143,18
2,143,13
"6. Decline Crunches · Bodyweight · 10 reps · Superset 1"
#,KG,REPS
1,+10,15
2,+15,10
3,+15,11
"7. Leg Raises · Bodyweight · 10 reps · Superset 2"
#,KG,REPS
1,+0,15
2,+0,12
3,+0,15

"Pull · Day 5 · Week 1 · Push-Pull-Legs Hybrid · Deload","2024-01-20 3:05 pm","55 min"
"1. Pull-Ups with Wide Overhand Grip · Bodyweight · 8 reps"
#,KG,REPS
1,+0,13
2,+0,9
3,+0,8
4,+0,6
"2. Bent-Over Rows · Smith machine · 8 reps"
#,KG,REPS
1,40,15
2,50,13
3,50,12
"3. Preacher Curls · EZ bar · 12 reps"
#,KG,REPS
1,25,14
2,25,13
3,25,11
4,25,10
"4. Reverse Flys · Cable · 10 reps"
#,KG,REPS
1,6.25,12
2,6.25,10
3,6.25,10
"5. Hammer Curls · Cable · 10 reps"
#,KG,REPS
1,23.75,13
2,23.75,13
3,23.75,12

"Push · Day 4 · Week 1 · Push-Pull-Legs Hybrid · Deload","2024-01-19 4:47 pm","56 min"
"1. Bench Press · Barbell · 6 reps · 1 dropset"
#,KG,REPS
1,90,5
2,80,6
3,80,7
"2. Seated Shoulder Press · Dumbbells · 6 reps"
#,KG,REPS
1,25,6
2,22.5,6
3,22.5,6
"3. Incline Bench Press · Dumbbells · 8 reps"
#,KG,REPS
1,25,7
2,25,6
3,25,6
"4. Triceps Pushdowns with Rope · Cable · 12 reps · Superset 1 · 3 dropsets"
#,KG,REPS
1,21.25,12
2,17.5,14
3,17.5,12
4,17.5,12
"5. Lean Away Lateral Raises · Cable · 10 reps · Superset 2"
#,KG,REPS
1,7.5,6
2,5,14
3,5,12
"6. Low Cable Flys · Cable · 12 reps · 2 dropsets"
#,KG,REPS
1,11.25,12
2,11.25,10
3,11.25,10

"Pull · Day 2 · Week 1 · Push-Pull-Legs Hybrid · Deload","2024-01-15 4:49 pm","43 min"
"1. Pull-Ups with Wide Overhand Grip · Bodyweight · 10 reps"
#,KG,REPS
1,+0,13
2,+0,9
3,+0,6
"2. Bent-Over Rows · Smith machine · 10 reps"
#,KG,REPS
1,40,12
2,40,12
3,40,12
"3. Reverse Flys · Cable · 10 reps"
#,KG,REPS
1,6.25,12
2,6.25,10
3,6.25,10
"4. Hammer Curls · Cable · 10 reps · Superset 1 · 3 dropsets"
#,KG,REPS
1,23.75,16
2,23.75,13
3,23.75,12
4,26.25,10
"5. Pullovers · Cable · 10 reps · Superset 2"
#,KG,REPS
1,36.25,15
2,36.25,9
3,36.25,7

"Push · Day 1 · Week 1 · Push-Pull-Legs Hybrid · Deload","2024-01-14 2:33 pm","1:19 hr"
"1. Bench Press · Barbell · 6 reps · 1 dropset"
#,KG,REPS
1,90,4
2,85,5
3,80,6
"2. Incline Bench Press · Dumbbells · 10 reps"
#,KG,REPS
1,25,8
2,25,8
3,25,7
4,25,7
"3. Lateral Raises · Machine · 10 reps"
#,KG,REPS
1,41.5,10
2,41.5,10
3,41.5,10
4,41.5,9
"4. Dips · Bodyweight · 10 reps"
#,KG,REPS
1,+15,16
2,+15,11
3,+15,11
4,+0,16
"5. Low Cable Flys · Cable · 12 reps"
#,KG,REPS
1,6.25,10
2,6.25,12
3,6.25,12
"6. Single Arm Tricep Pulldowns · Cable · 10 reps"
#,KG,REPS
1,11.25,9
2,8.75,10
3,8.75,10
